,team,date,cum_wins,games_played,win_record,opposing_team,point_diff,owr,ogp
7135,Eastern Kentucky,12/01/2024,16,27,0.5925925925925926,Troy,-10,0.6666666666666666,30
7136,Eastern Kentucky,12/06/2024,17,28,0.6071428571428571,Campbellsville H'burg,36,0.0,1
7137,Eastern Kentucky,12/11/2024,17,29,0.5862068965517241,Pittsburgh,-40,0.5161290322580645,31
7138,Eastern Kentucky,12/14/2024,18,30,0.6,Eastern Illinois,15,0.3793103448275862,29
7139,Eastern Kentucky,12/21/2024,18,31,0.5806451612903226,Jacksonville St.,-11,0.6470588235294118,34
7140,Eastern Kentucky,12/28/2024,18,32,0.5625,Louisville,-2,0.7714285714285715,35
7141,Dean,11/04/2024,0,1,0.0,Bryant,-42,0.8571428571428571,21
7142,Columbia SC,12/11/2024,0,1,0.0,Presbyterian,-40,0.4642857142857143,28
7143,William & Mary,01/02/2025,1,1,1.0,Hofstra,18,0.0,1
7144,William & Mary,01/04/2025,2,2,1.0,Stony Brook,7,0.0,2
7145,William & Mary,01/09/2025,3,3,1.0,Elon,13,0.6666666666666666,3
7146,William & Mary,01/11/2025,4,4,1.0,North Carolina A&T,3,0.0,4
7147,William & Mary,01/16/2025,5,5,1.0,Hampton,3,0.2,5
7148,William & Mary,01/20/2025,5,6,0.8333333333333334,UNC Wilmington,-11,0.6666666666666666,6
7149,William & Mary,01/23/2025,6,7,0.8571428571428571,Hampton,11,0.2857142857142857,7
7150,William & Mary,01/25/2025,7,8,0.875,Monmouth,5,0.375,8
7151,William & Mary,01/30/2025,7,9,0.7777777777777778,Campbell,-41,0.6666666666666666,9
7152,William & Mary,02/03/2025,8,10,0.8,Charleston,15,0.7,10
7153,William & Mary,02/06/2025,8,11,0.7272727272727273,Drexel,-20,0.45454545454545453,11
7154,William & Mary,02/08/2025,8,12,0.6666666666666666,Delaware,-10,0.4166666666666667,12
7155,William & Mary,02/13/2025,9,13,0.6923076923076923,Hofstra,1,0.3076923076923077,13
7156,William & Mary,02/15/2025,10,14,0.7142857142857143,Drexel,13,0.35714285714285715,14
7157,William & Mary,02/22/2025,11,15,0.7333333333333333,Elon,9,0.5,16
7158,William & Mary,02/24/2025,11,16,0.6875,UNC Wilmington,-9,0.75,16
7159,William & Mary,02/27/2025,11,17,0.6470588235294118,Towson,-15,0.8823529411764706,17
7160,William & Mary,03/01/2025,11,18,0.6111111111111112,Northeastern,-2,0.5,18
7161,William & Mary,03/09/2025,12,19,0.631578947368421,Delaware,78,0.3333333333333333,21
7162,William & Mary,11/04/2024,13,20,0.65,Dickinson,48,0.0,1
7163,William & Mary,11/08/2024,13,21,0.6190476190476191,Radford,-12,0.55,20
7164,William & Mary,11/12/2024,14,22,0.6363636363636364,Norfolk St.,11,0.782608695652174,23
7165,William & Mary,11/15/2024,14,23,0.6086956521739131,Winthrop,-1,0.6521739130434783,23
7166,William & Mary,11/16/2024,14,24,0.5833333333333334,North Carolina Cen,-2,0.7,10
7167,William & Mary,11/17/2024,15,25,0.6,Georgia Southern,15,0.5384615384615384,26
7168,William & Mary,11/22/2024,15,26,0.5769230769230769,N.C. State,-23,0.391304347826087,23
7169,William & Mary,11/24/2024,15,27,0.5555555555555556,Appalachian St.,-3,0.5833333333333334,24
7170,William & Mary,12/02/2024,15,28,0.5357142857142857,Old Dominion,-5,0.41935483870967744,31
7171,William & Mary,12/04/2024,16,29,0.5517241379310345,Virginia Lynchburg,54,0.0,7
7172,William & Mary,12/18/2024,17,30,0.5666666666666667,Richmond,6,0.27586206896551724,29
7173,William & Mary,12/22/2024,17,31,0.5483870967741935,VCU,-20,0.8235294117647058,34
7174,William & Mary,12/29/2024,18,32,0.5625,Navy,6,0.4411764705882353,34
7175,Tulane,01/04/2025,1,1,1.0,UTSA,29,0.0,1
7176,Tulane,01/07/2025,1,2,0.5,UAB,-12,1.0,2
7177,Tulane,01/11/2025,2,3,0.6666666666666666,South Florida,3,0.5,2
7178,Tulane,01/15/2025,3,4,0.75,Florida Atlantic,15,0.4,5
7179,Tulane,01/19/2025,3,5,0.6,Temple,-3,0.8,5
7180,Tulane,01/25/2025,4,6,0.6666666666666666,Rice,11,0.2857142857142857,7
7181,Tulane,01/30/2025,4,7,0.5714285714285714,Memphis,-12,0.875,8
7182,Tulane,02/02/2025,5,8,0.625,Tulsa,3,0.3333333333333333,9
7183,Tulane,02/05/2025,6,9,0.6666666666666666,UTSA,1,0.4,10
7184,Tulane,02/08/2025,6,10,0.6,North Texas,-10,0.7,10
7185,Tulane,02/15/2025,7,11,0.6363636363636364,Rice,3,0.23076923076923078,13
7186,Tulane,02/19/2025,8,12,0.6666666666666666,East Carolina,5,0.5384615384615384,13
7187,Tulane,02/23/2025,8,13,0.6153846153846154,Wichita St.,-11,0.5,14
7188,Tulane,02/26/2025,9,14,0.6428571428571429,Charlotte,14,0.21428571428571427,14
7189,Tulane,03/01/2025,10,15,0.6666666666666666,Tulsa,2,0.3125,16
7190,Tulane,03/06/2025,10,16,0.625,East Carolina,-9,0.625,16
7191,Tulane,03/09/2025,11,17,0.6470588235294118,UAB,17,0.7647058823529411,17
7192,Tulane,03/14/2025,12,18,0.6666666666666666,Florida Atlantic,7,0.55,20
7193,Tulane,03/15/2025,12,19,0.631578947368421,Memphis,-1,0.9,20
7194,Tulane,11/04/2024,13,20,0.65,Louisiana Christian,34,0.0,1
7195,Tulane,11/08/2024,14,21,0.6666666666666666,Louisiana Monroe,16,0.19047619047619047,21
7196,Tulane,11/11/2024,15,22,0.6818181818181818,Alcorn St.,33,0.4782608695652174,23
7197,Tulane,11/15/2024,15,23,0.6521739130434783,Furman,-8,0.6538461538461539,26
7198,Tulane,11/19/2024,16,24,0.6666666666666666,Bethune Cookman,15,0.6,25
7199,Tulane,11/22/2024,16,25,0.64,New Orleans,-6,0.16666666666666666,24
7200,Tulane,11/26/2024,16,26,0.6153846153846154,Wyoming,-1,0.375,24
7201,Tulane,11/27/2024,16,27,0.5925925925925926,Belmont,-23,0.6666666666666666,27
7202,Tulane,12/02/2024,16,28,0.5714285714285714,Southeastern Louisiana,-4,0.6,15
7203,Tulane,12/07/2024,16,29,0.5517241379310345,George Mason,-12,0.7741935483870968,31
7204,Tulane,12/10/2024,17,30,0.5666666666666667,Southern Miss,28,0.3103448275862069,29
7205,Tulane,12/14/2024,17,31,0.5483870967741935,Florida St.,-13,0.5333333333333333,30
7206,Tulane,12/20/2024,18,32,0.5625,Dillard,43,0.0,2
7207,Tulane,12/31/2024,19,33,0.5757575757575758,Charlotte,15,0.3333333333333333,33
7208,Towson,01/02/2025,1,1,1.0,UNC Wilmington,4,0.0,1
7209,Towson,01/04/2025,1,2,0.5,Charleston,-8,1.0,2
7210,Towson,01/09/2025,2,3,0.6666666666666666,Northeastern,7,0.3333333333333333,3
7211,Towson,01/11/2025,3,4,0.75,Drexel,11,0.5,4
7212,Towson,01/16/2025,4,5,0.8,Hofstra,5,0.4,5
7213,Towson,01/18/2025,5,6,0.8333333333333334,Stony Brook,4,0.0,6
7214,Towson,01/23/2025,6,7,0.8571428571428571,North Carolina A&T,16,0.0,7
7215,Towson,01/27/2025,7,8,0.875,Northeastern,10,0.375,8
7216,Towson,01/30/2025,8,9,0.8888888888888888,Delaware,10,0.4444444444444444,9
7217,Towson,02/01/2025,9,10,0.9,Drexel,1,0.4,10
7218,Towson,02/06/2025,10,11,0.9090909090909091,Stony Brook,7,0.09090909090909091,11
7219,Towson,02/08/2025,11,12,0.9166666666666666,Monmouth,6,0.5,12
7220,Towson,02/13/2025,12,13,0.9230769230769231,Delaware,5,0.38461538461538464,13
7221,Towson,02/15/2025,13,14,0.9285714285714286,Monmouth,26,0.5,14
7222,Towson,02/20/2025,13,15,0.8666666666666667,Elon,-6,0.5333333333333333,15
7223,Towson,02/22/2025,14,16,0.875,Campbell,9,0.625,16
7224,Towson,02/27/2025,15,17,0.8823529411764706,William & Mary,15,0.6470588235294118,17
7225,Towson,03/01/2025,16,18,0.8888888888888888,Hampton,3,0.4444444444444444,18
7226,Towson,03/09/2025,17,19,0.8947368421052632,Drexel,6,0.5,20
7227,Towson,03/10/2025,17,20,0.85,Delaware,-10,0.36363636363636365,22
7228,Towson,11/04/2024,17,21,0.8095238095238095,Saint Mary's,-7,0.8571428571428571,21
7229,Towson,11/08/2024,18,22,0.8181818181818182,Penn St. Wilkes Barre,55,0.0,2
7230,Towson,11/12/2024,18,23,0.782608695652174,South Carolina,-26,0.18181818181818182,22
7231,Towson,11/16/2024,19,24,0.7916666666666666,James Madison,4,0.6521739130434783,23
7232,Towson,11/20/2024,20,25,0.8,Nicholls,6,0.5384615384615384,26
7233,Towson,11/24/2024,21,26,0.8076923076923077,Morgan St.,4,0.4583333333333333,24
7234,Towson,11/28/2024,21,27,0.7777777777777778,Kent St.,-11,0.6785714285714286,28
7235,Towson,11/29/2024,21,28,0.75,Kennesaw St.,-4,0.6071428571428571,28
7236,Towson,11/30/2024,21,29,0.7241379310344828,UC Irvine,-7,0.8666666666666667,30
7237,Towson,12/07/2024,21,30,0.7,UMBC,-13,0.39285714285714285,28
7238,Towson,12/14/2024,21,31,0.6774193548387096,Duquesne,-18,0.3448275862068966,29
7239,Towson,12/17/2024,21,32,0.65625,Robert Morris,-1,0.7272727272727273,33
7240,Towson,12/22/2024,22,33,0.6666666666666666,Bryant,5,0.6764705882352942,34
7241,Our Lady of the Lake,11/30/2024,0,1,0.0,Lamar,-34,0.5555555555555556,27
7242,Our Lady of the Lake,12/15/2024,0,2,0.0,Incarnate Word,-24,0.4838709677419355,31
7243,Earlham,11/06/2024,0,1,0.0,Eastern Illinois,-36,0.42857142857142855,21
7244,Northern Colorado,01/02/2025,1,1,1.0,Weber St.,17,0.0,1
7245,Northern Colorado,01/04/2025,2,2,1.0,Idaho St.,1,0.5,2
7246,Northern Colorado,01/09/2025,3,3,1.0,Montana St.,1,0.0,3
7247,Northern Colorado,01/11/2025,4,4,1.0,Montana,24,0.75,4
7248,Northern Colorado,01/16/2025,5,5,1.0,Portland St.,3,0.5,4
7249,Northern Colorado,01/18/2025,6,6,1.0,Sacramento St.,4,0.2,5
7250,Northern Colorado,01/23/2025,6,7,0.8571428571428571,Idaho,-1,0.5714285714285714,7
7251,Northern Colorado,01/25/2025,7,8,0.875,Eastern Washington,5,0.25,8
7252,Northern Colorado,02/01/2025,8,9,0.8888888888888888,Northern Arizona,18,0.4444444444444444,9
7253,Northern Colorado,02/03/2025,9,10,0.9,Idaho St.,14,0.5,10
7254,Northern Colorado,02/06/2025,9,11,0.8181818181818182,Montana,-8,0.8181818181818182,11
7255,Northern Colorado,02/08/2025,10,12,0.8333333333333334,Montana St.,7,0.4166666666666667,12
7256,Northern Colorado,02/13/2025,11,13,0.8461538461538461,Sacramento St.,16,0.16666666666666666,12
7257,Northern Colorado,02/15/2025,11,14,0.7857142857142857,Portland St.,-11,0.6153846153846154,13
7258,Northern Colorado,02/20/2025,12,15,0.8,Eastern Washington,19,0.42857142857142855,14
7259,Northern Colorado,02/22/2025,13,16,0.8125,Idaho,18,0.4666666666666667,15
7260,Northern Colorado,03/01/2025,14,17,0.8235294117647058,Northern Arizona,10,0.4117647058823529,17
7261,Northern Colorado,03/03/2025,15,18,0.8333333333333334,Weber St.,5,0.2777777777777778,18
7262,Northern Colorado,03/09/2025,16,19,0.8421052631578947,Weber St.,24,0.3,20
7263,Northern Colorado,03/11/2025,17,20,0.85,Montana St.,27,0.5,20
7264,Northern Colorado,03/12/2025,17,21,0.8095238095238095,Montana,-8,0.8571428571428571,21
7265,Northern Colorado,03/19/2025,17,22,0.7727272727272727,UC Irvine,-10,0.8181818181818182,22
7266,Northern Colorado,11/04/2024,18,23,0.782608695652174,Colorado College,20,0.0,1
7267,Northern Colorado,11/08/2024,18,24,0.75,Colorado,-2,0.2916666666666667,24
7268,Northern Colorado,11/12/2024,19,25,0.76,Colorado Christian,57,0.0,1
7269,Northern Colorado,11/14/2024,20,26,0.7692307692307693,South Dakota St.,9,0.65,20
7270,Northern Colorado,11/18/2024,20,27,0.7407407407407407,Washington St.,-14,0.5217391304347826,23
7271,Northern Colorado,11/20/2024,21,28,0.75,Cal Baptist,11,0.5652173913043478,23
7272,Northern Colorado,11/23/2024,22,29,0.7586206896551724,Prairie View A&M,16,0.2,25
7273,Northern Colorado,11/26/2024,23,30,0.7666666666666667,Northern New Mexico,42,0.0,1
7274,Northern Colorado,11/29/2024,23,31,0.7419354838709677,Texas Tech,-25,0.7931034482758621,29
7275,Northern Colorado,12/04/2024,23,32,0.71875,St. Thomas,-12,0.6896551724137931,29
7276,Northern Colorado,12/07/2024,23,33,0.696969696969697,North Dakota St.,-12,0.5357142857142857,28
7277,Northern Colorado,12/16/2024,24,34,0.7058823529411765,Air Force,5,0.13333333333333333,30
7278,Northern Colorado,12/21/2024,25,35,0.7142857142857143,Denver,7,0.34375,32
7279,LaGrange,11/04/2024,0,1,0.0,Jacksonville St.,-64,0.6956521739130435,23
7280,LaGrange,12/17/2024,0,2,0.0,Troy,-45,0.6666666666666666,33
7281,Colorado,01/04/2025,0,1,0.0,Arizona St.,-20,1.0,1
7282,Colorado,01/08/2025,0,2,0.0,UCF,-1,0.5,2
7283,Colorado,01/12/2025,0,3,0.0,West Virginia,-8,0.6666666666666666,3
7284,Colorado,01/15/2025,0,4,0.0,Cincinnati,-6,0.25,4
7285,Colorado,01/18/2025,0,5,0.0,Oklahoma St.,-10,0.4,5
7286,Colorado,01/21/2025,0,6,0.0,BYU,-16,0.3333333333333333,6
7287,Colorado,01/25/2025,0,7,0.0,Arizona,-15,0.8571428571428571,7
7288,Colorado,01/28/2025,0,8,0.0,Arizona St.,-2,0.375,8
7289,Colorado,02/02/2025,0,9,0.0,TCU,-11,0.4444444444444444,9
7290,Colorado,02/05/2025,0,10,0.0,Utah,-13,0.5,10
7291,Colorado,02/08/2025,0,11,0.0,Houston,-10,0.9090909090909091,11
7292,Colorado,02/11/2025,0,12,0.0,Kansas,-12,0.6666666666666666,12
7293,Colorado,02/15/2025,1,13,0.07692307692307693,UCF,13,0.23076923076923078,13
7294,Colorado,02/18/2025,1,14,0.07142857142857142,Iowa St.,-14,0.7142857142857143,14
7295,Colorado,02/22/2025,2,15,0.13333333333333333,Baylor,2,0.4666666666666667,15
7296,Colorado,02/24/2025,2,16,0.125,Kansas,-7,0.625,16
7297,Colorado,03/02/2025,2,17,0.11764705882352941,Kansas St.,-9,0.4117647058823529,17
7298,Colorado,03/05/2025,2,18,0.1111111111111111,Texas Tech,-16,0.7777777777777778,18
7299,Colorado,03/08/2025,3,19,0.15789473684210525,TCU,20,0.47368421052631576,19
7300,Colorado,03/11/2025,4,20,0.2,TCU,2,0.45,20
7301,Colorado,03/12/2025,5,21,0.23809523809523808,West Virginia,7,0.45,20
7302,Colorado,03/13/2025,5,22,0.22727272727272727,Houston,-9,0.95,20
7303,Colorado,11/04/2024,6,23,0.2608695652173913,Eastern Washington,20,0.3,20
7304,Colorado,11/08/2024,7,24,0.2916666666666667,Northern Colorado,2,0.75,24
7305,Colorado,11/13/2024,8,25,0.32,Cal St. Fullerton,30,0.047619047619047616,21
7306,Colorado,11/17/2024,9,26,0.34615384615384615,Harvard,22,0.45,20
7307,Colorado,11/25/2024,9,27,0.3333333333333333,Michigan St.,-16,0.8148148148148148,27
7308,Colorado,11/26/2024,10,28,0.35714285714285715,Connecticut,1,0.6666666666666666,27
7309,Colorado,11/27/2024,10,29,0.3448275862068966,Iowa St.,-28,0.6785714285714286,28
7310,Colorado,12/02/2024,11,30,0.36666666666666664,Pacific,9,0.3333333333333333,27
7311,Colorado,12/07/2024,12,31,0.3870967741935484,Colorado St.,17,0.7666666666666667,30
7312,Colorado,12/13/2024,13,32,0.40625,South Dakota St.,11,0.6333333333333333,30
7313,Colorado,12/21/2024,14,33,0.42424242424242425,Bellarmine,24,0.16129032258064516,31
7314,Colorado,12/30/2024,14,34,0.4117647058823529,Iowa St.,-10,0.7352941176470589,34
7315,Franklin Pierce,11/12/2024,0,1,0.0,Rhode Island,-32,0.47619047619047616,21
7316,La Sierra,11/14/2024,0,1,0.0,UC Riverside,-28,0.5833333333333334,24
7317,La Sierra,12/10/2024,0,2,0.0,Cal St. Fullerton,-6,0.13793103448275862,29
7318,La Sierra,12/15/2024,0,3,0.0,Cal St. Bakersfiel,-49,0.6666666666666666,15
7319,La Sierra,12/22/2024,0,4,0.0,Long Beach St.,-26,0.21875,32
7320,La Sierra,12/28/2024,0,5,0.0,CSUN,-35,0.6363636363636364,33
7321,Whittier,12/16/2024,0,1,0.0,Utah Tech,-34,0.1935483870967742,31
7322,LeTourneau,11/12/2024,0,1,0.0,Stephen F. Austin,-19,0.42857142857142855,21
7323,LeTourneau,12/07/2024,0,2,0.0,McNeese,-34,0.8333333333333334,30
7324,Texas St.,01/02/2025,0,1,0.0,Marshall,-6,1.0,1
7325,Texas St.,01/04/2025,0,2,0.0,Appalachian St.,-11,0.5,2
7326,Texas St.,01/09/2025,1,3,0.3333333333333333,Troy,1,0.6666666666666666,3
7327,Texas St.,01/11/2025,1,4,0.25,Southern Miss,-4,0.5,4
7328,Texas St.,01/15/2025,2,5,0.4,Georgia St.,14,0.6,5
7329,Texas St.,01/18/2025,3,6,0.5,Southern Miss,3,0.3333333333333333,6
7330,Texas St.,01/23/2025,4,7,0.5714285714285714,Louisiana,15,0.42857142857142855,7
7331,Texas St.,01/25/2025,4,8,0.5,Arkansas St.,-15,0.75,8
7332,Texas St.,01/30/2025,4,9,0.4444444444444444,Louisiana,-9,0.4444444444444444,9
7333,Texas St.,02/01/2025,4,10,0.4,Arkansas St.,-11,0.8,10
7334,Texas St.,02/05/2025,4,11,0.36363636363636365,Old Dominion,-11,0.5454545454545454,11
7335,Texas St.,02/08/2025,4,12,0.3333333333333333,Central Michigan,-15,0.45454545454545453,11
7336,Texas St.,02/13/2025,5,13,0.38461538461538464,Louisiana Monroe,12,0.16666666666666666,12
7337,Texas St.,02/15/2025,5,14,0.35714285714285715,South Alabama,-5,0.6428571428571429,14
7338,Texas St.,02/19/2025,6,15,0.4,Louisiana Monroe,17,0.21428571428571427,14
7339,Texas St.,02/22/2025,7,16,0.4375,South Alabama,1,0.625,16
7340,Texas St.,02/25/2025,7,17,0.4117647058823529,Troy,-5,0.6470588235294118,17
7341,Texas St.,02/28/2025,8,18,0.4444444444444444,James Madison,9,0.7222222222222222,18
7342,Texas St.,03/06/2025,8,19,0.42105263157894735,Old Dominion,-3,0.45,20
7343,Texas St.,11/04/2024,9,20,0.45,Eastern Michigan,20,0.5238095238095238,21
7344,Texas St.,11/08/2024,10,21,0.47619047619047616,McMurry,40,0.0,1
7345,Texas St.,11/12/2024,10,22,0.45454545454545453,TCU,-5,0.5217391304347826,23
7346,Texas St.,11/16/2024,10,23,0.43478260869565216,Abilene Christian,-12,0.5,20
7347,Texas St.,11/21/2024,10,24,0.4166666666666667,Bradley,-14,0.7407407407407407,27
7348,Texas St.,11/22/2024,11,25,0.44,Princeton,3,0.5652173913043478,23
7349,Texas St.,11/24/2024,12,26,0.46153846153846156,Ohio,9,0.4444444444444444,27
7350,Texas St.,12/01/2024,13,27,0.48148148148148145,Texas Southern,13,0.5185185185185185,27
7351,Texas St.,12/04/2024,14,28,0.5,Arlington Baptist,48,0.0,1
7352,Texas St.,12/08/2024,15,29,0.5172413793103449,Rice,9,0.3793103448275862,29
7353,Texas St.,12/14/2024,15,30,0.5,Florida Atlantic,-9,0.5454545454545454,33
7354,Texas St.,12/21/2024,16,31,0.5161290322580645,Georgia Southern,22,0.5151515151515151,33
7355,Texas St.,12/29/2024,16,32,0.5,UT Arlington,-8,0.41935483870967744,31
7356,SUNY Maritime,11/26/2024,0,1,0.0,Army,-39,0.5384615384615384,26
7357,Mansfield,11/20/2024,0,1,0.0,St. Bonaventure,-22,0.56,25
7358,Notre Dame of Maryland,12/01/2024,0,1,0.0,American,-45,0.6774193548387096,31
7359,Neumann,12/29/2024,0,1,0.0,Lehigh,-20,0.36666666666666664,30
7360,Pratt,11/09/2024,0,1,0.0,LIU,-60,0.7,20
7361,SIUE,01/02/2025,1,1,1.0,Western Illinois,11,0.0,1
7362,SIUE,01/04/2025,2,2,1.0,Lindenwood,11,0.0,2
7363,SIUE,01/07/2025,3,3,1.0,Eastern Illinois,3,0.3333333333333333,3
7364,SIUE,01/11/2025,4,4,1.0,Tennessee Tech,8,0.75,4
7365,SIUE,01/16/2025,5,5,1.0,Tennessee St.,7,0.4,5
7366,SIUE,01/18/2025,5,6,0.8333333333333334,Tennessee Martin,-3,0.6666666666666666,6
7367,SIUE,01/23/2025,6,7,0.8571428571428571,Southern Indiana,6,0.3333333333333333,6
7368,SIUE,01/25/2025,7,8,0.875,Morehead St.,11,0.7142857142857143,7
7369,SIUE,01/30/2025,7,9,0.7777777777777778,Lindenwood,-2,0.4444444444444444,9
7370,SIUE,02/01/2025,8,10,0.8,Western Illinois,4,0.1,10
7371,SIUE,02/04/2025,9,11,0.8181818181818182,Eastern Illinois,25,0.3333333333333333,12
7372,SIUE,02/06/2025,10,12,0.8333333333333334,Tennessee Tech,17,0.5454545454545454,11
7373,SIUE,02/13/2025,10,13,0.7692307692307693,Tennessee Martin,-5,0.46153846153846156,13
7374,SIUE,02/15/2025,11,14,0.7857142857142857,Tennessee St.,12,0.6428571428571429,14
7375,SIUE,02/20/2025,12,15,0.8,Morehead St.,18,0.42857142857142855,14
7376,SIUE,02/22/2025,12,16,0.75,Southern Indiana,-14,0.26666666666666666,15
7377,SIUE,02/27/2025,12,17,0.7058823529411765,Southeast Missouri,-15,0.7647058823529411,17
7378,SIUE,03/01/2025,13,18,0.7222222222222222,Little Rock,8,0.5789473684210527,19
7379,SIUE,03/07/2025,14,19,0.7368421052631579,Tennessee St.,2,0.65,20
7380,SIUE,03/08/2025,15,20,0.75,Southeast Missouri,21,0.7,20
7381,SIUE,03/20/2025,15,21,0.7142857142857143,Houston,-38,0.9565217391304348,23
7382,SIUE,11/04/2024,16,22,0.7272727272727273,Westminster MO,53,0.0,1
7383,SIUE,11/06/2024,16,23,0.6956521739130435,Indiana,-19,0.5,20
7384,SIUE,11/08/2024,16,24,0.6666666666666666,Illinois,-32,0.5833333333333334,24
7385,SIUE,11/12/2024,17,25,0.68,Indiana St.,5,0.3181818181818182,22
7386,SIUE,11/15/2024,18,26,0.6923076923076923,Western Michigan,19,0.4166666666666667,24
7387,SIUE,11/16/2024,19,27,0.7037037037037037,Canisius,18,0.13636363636363635,22
7388,SIUE,11/19/2024,19,28,0.6785714285714286,Green Bay,-25,0.18181818181818182,22
7389,SIUE,11/23/2024,20,29,0.6896551724137931,St. Ambrose,34,0.0,1
7390,SIUE,11/29/2024,20,30,0.6666666666666666,North Florida,-5,0.46153846153846156,26
7391,SIUE,12/08/2024,21,31,0.6774193548387096,Ball St.,13,0.39285714285714285,28
7392,SIUE,12/15/2024,22,32,0.6875,Eureka,48,0.0,3
7393,SIUE,12/19/2024,22,33,0.6666666666666666,Little Rock,-4,0.5757575757575758,33
7394,SIUE,12/21/2024,22,34,0.6470588235294118,Southeast Missouri,-16,0.625,32
7395,Plattsburgh St.,11/27/2024,0,1,0.0,Vermont,-23,0.6923076923076923,26
7396,Endicott,11/20/2024,0,1,0.0,New Hampshire,-14,0.32,25
7397,Incarnate Word,01/04/2025,1,1,1.0,Stephen F. Austin,6,0.0,1
7398,Incarnate Word,01/06/2025,1,2,0.5,Lamar,-14,1.0,2
7399,Incarnate Word,01/11/2025,1,3,0.3333333333333333,Houston Christian,-5,0.6666666666666666,3
7400,Incarnate Word,01/13/2025,1,4,0.25,Nicholls,-6,0.5,4
7401,Incarnate Word,01/18/2025,1,5,0.2,Texas A&M Corpus Chris,-6,1.0,3
7402,Incarnate Word,01/20/2025,1,6,0.16666666666666666,UT Rio Grande Valley,-7,0.4,5
7403,Incarnate Word,01/25/2025,1,7,0.14285714285714285,Southeastern Louis,-23,0.6666666666666666,3
7404,Incarnate Word,01/27/2025,2,8,0.25,New Orleans,16,0.25,8
7405,Incarnate Word,02/01/2025,3,9,0.3333333333333333,Houston Christian,10,0.6666666666666666,9
7406,Incarnate Word,02/03/2025,3,10,0.3,McNeese,-2,0.9,10
7407,Incarnate Word,02/08/2025,3,11,0.2727272727272727,Southeastern Louisiana,-5,1.0,5
7408,Incarnate Word,02/10/2025,4,12,0.3333333333333333,New Orleans,10,0.16666666666666666,12
7409,Incarnate Word,02/15/2025,4,13,0.3076923076923077,Texas A&M Corpus C,-14,0.8,5
7410,Incarnate Word,02/17/2025,5,14,0.35714285714285715,UT Rio Grande Vall,6,0.5,6
7411,Incarnate Word,02/22/2025,6,15,0.4,Stephen F. Austin,2,0.4666666666666667,15
7412,Incarnate Word,02/24/2025,7,16,0.4375,Lamar,12,0.6875,16
7413,Incarnate Word,03/01/2025,8,17,0.47058823529411764,East Texas A&M,7,0.11764705882352941,17
7414,Incarnate Word,03/03/2025,8,18,0.4444444444444444,Northwestern St.,-16,0.5555555555555556,18
7415,Incarnate Word,03/09/2025,9,19,0.47368421052631576,Southeastern Louis,4,0.5454545454545454,11
7416,Incarnate Word,03/10/2025,9,20,0.45,Nicholls,-4,0.631578947368421,19
7417,Incarnate Word,11/04/2024,9,21,0.42857142857142855,Cal Baptist,-5,0.5789473684210527,19
7418,Incarnate Word,11/08/2024,10,22,0.45454545454545453,Southwestern,44,0.0,1
7419,Incarnate Word,11/12/2024,11,23,0.4782608695652174,Prairie View A&M,3,0.22727272727272727,22
7420,Incarnate Word,11/16/2024,12,24,0.5,Arkansas Pine Bluff,28,0.15384615384615385,13
7421,Incarnate Word,11/22/2024,12,25,0.48,Northern Arizona,-1,0.5384615384615384,26
7422,Incarnate Word,11/25/2024,12,26,0.46153846153846156,South Alabama,-21,0.64,25
7423,Incarnate Word,11/27/2024,13,27,0.48148148148148145,Western Illinois,11,0.34615384615384615,26
7424,Incarnate Word,12/05/2024,13,28,0.4642857142857143,Northwestern St.,-2,0.5,28
7425,Incarnate Word,12/07/2024,14,29,0.4827586206896552,East Texas A&M,12,0.14285714285714285,28
7426,Incarnate Word,12/10/2024,14,30,0.4666666666666667,Duke,-26,0.90625,32
7427,Incarnate Word,12/15/2024,15,31,0.4838709677419355,Our Lady of the Lake,24,0.0,2
7428,Incarnate Word,12/19/2024,16,32,0.5,Schreiner,44,0.0,1
7429,Incarnate Word,12/29/2024,17,33,0.5151515151515151,Texas Lutheran,51,0.0,2
7430,Presbyterian,01/02/2025,1,1,1.0,Longwood,8,0.0,1
7431,Presbyterian,01/04/2025,1,2,0.5,Gardner Webb,-2,0.5,2
7432,Presbyterian,01/08/2025,1,3,0.3333333333333333,USC Upstate,-10,0.5,2
7433,Presbyterian,01/11/2025,1,4,0.25,UNC Asheville,-9,0.6666666666666666,3
7434,Presbyterian,01/18/2025,1,5,0.2,High Point,-11,0.6666666666666666,6
7435,Presbyterian,01/22/2025,2,6,0.3333333333333333,Charleston Southern,10,0.0,3
7436,Presbyterian,01/25/2025,2,7,0.2857142857142857,Radford,-13,0.5714285714285714,7
7437,Presbyterian,01/29/2025,2,8,0.25,Winthrop,-9,0.5,8
7438,Presbyterian,02/01/2025,2,9,0.2222222222222222,High Point,-12,0.7777777777777778,9
7439,Presbyterian,02/05/2025,3,10,0.3,USC Upstate,11,0.1,10
7440,Presbyterian,02/12/2025,3,11,0.2727272727272727,Charleston Souther,-1,0.5714285714285714,7
7441,Presbyterian,02/15/2025,4,12,0.3333333333333333,Longwood,9,0.4166666666666667,12
7442,Presbyterian,02/19/2025,4,13,0.3076923076923077,Winthrop,-4,0.5714285714285714,14
7443,Presbyterian,02/22/2025,5,14,0.35714285714285715,Radford,7,0.5,14
